1423	1789
1208	2729
1429	1787
1034	3805
877	5624
2200	592
1031	3892
1981	747
1214	2625
911	5326
830	6752
1520	1566
1975	818
2027	715
1000	4086
1088	3299
984	4232
676	10394
1021	3801
1234	2527
1098	3281
1335	2074
1010	4009
607	13418
1255	2408
1154	2847
1463	1718
834	6315
773	7833
1070	3507
883	5377
2694	421
1431	1742
832	6289
936	4773
1458	1628
1850	915
790	7195
1997	822
741	8232
1062	3578
1930	879
880	5463
1751	1123
1344	1942
1412	1854
1450	1607
999	4039
1116	3305
1248	2426
828	6264
1924	894
1453	1743
1192	2718
845	6216
1971	841
727	8625
1757	1041
983	4443
1250	2458
1256	2430
1315	2155
1121	3143
993	4203
1241	2479
1407	1779
1156	2939
560	17214
1103	3404
677	10854
1991	801
2475	457
2417	536
811	6503
814	6669
971	4461
854	6204
1572	1468
738	8151
1153	2903
1944	858
1212	2641
1441	1735
776	7806
892	5304
1226	2571
842	6330
998	4279
1644	1248
1189	2713
7489	25
1919	869
941	4897
2568	437
1607	1251
1403	1841
904	5161
1082	3517
968	4432
3846	141
846	6036
1215	2540
1059	3424
1484	1609
958	4484
1470	1585
1538	1448
1533	1553
1053	3606
1200	2653
1381	1909
1440	1756
981	4166
819	6591
974	4448
1742	1164
1091	3541
2705	343
1142	3029
1603	1395
5804	72
2406	496
1400	1909
1015	4174
1260	2310
1249	2390
744	8163
782	7864
1268	2339
1442	1745
2367	535
1223	2545
1134	3017
1073	3501
1387	1872
1280	2303
980	4462
912	4939
1438	1686
1273	2337
1576	1386
840	6155
1336	2064
1126	3192
1194	2736
1464	1659
1720	1186
1272	2244
1822	1000
801	6821
1733	1095
990	4033
3962	160
1509	1593
1081	3383
1946	855
1076	3514
1323	2128
2929	334
1108	3155
1305	2114
1210	2620
1202	2777
1183	2755
1683	1222
933	4795
767	8112
1988	783
872	5867
2182	623
1220	2652
1443	1707
878	5748
2345	546
847	6119
732	8484
1063	3473
1373	1944
1104	3237
1456	1696
1474	1687
949	4667
1521	1499
1005	3871
1820	945
1544	1439
881	5740
890	5724
1828	960
1306	2165
706	9191
4062	130
973	4373
895	5287
1328	2097
850	5917
1425	1794
914	5046
1274	2398
1565	1400
1646	1288
1636	1278
1162	2934
1427	1841
1364	2059
979	4267
1368	1952
1825	1020
1376	1991
1333	2116
2083	721
2025	767
1928	854
1118	3054
1589	1376
1125	3148
965	4532
825	6523
1451	1796
1435	1650
874	5548
1303	2236
774	7395
1258	2351
1020	3806
1528	1511
1466	1657
1283	2366
1099	3298
913	5004
2055	739
771	7503
1875	935
1667	1159
1145	2919
1496	1652
2241	576
1700	1192
4220	139
13444	5
1177	2772
1985	793
3347	213
3379	216
1230	2453
1405	1843
1278	2327
1564	1445
1647	1252
856	5944
1685	1277
1090	3394
972	4320
1311	2189
1216	2471
1791	1043
2747	370
1187	2745
1693	1265
1158	2787
1745	1098
894	5267
1447	1698
1316	2222
1027	3896
1419	1749
1002	4088
1433	1772
970	4380
2867	302
7573	28
1643	1213
2002	783
1318	2116
7353	21
1657	1168
833	6632
997	4119
1749	1050
922	4919
1826	947
1525	1490
1794	1055
1106	3178
1205	2609
1089	3349
943	4614
1747	1118
1925	863
1191	2679
2080	726
2039	740
2302	585
1166	2834
951	4457
1120	3146
1590	1341
1045	3777
4040	148
1827	999
2298	534
1257	2325
1637	1265
2591	421
1285	2307
2419	475
1055	3691
1740	1107
1227	2621
1495	1553
2003	801
1161	2843
1910	858
2137	658
2448	499
1869	994
1727	1087
1243	2406
1201	2613
1397	1813
6736	44
1043	3787
1830	928
1095	3272
1235	2592
2183	590
1152	2988
12523	7
1083	3385
1048	3634
2451	509
1244	2519
1857	984
1324	2189
1263	2345
2157	651
4038	133
1795	1032
1469	1625
1362	1914
2311	557
1351	2016
1159	2883
1331	2143
1518	1432
1175	2777
1211	2720
1580	1377
1645	1260
2932	332
2640	419
7279	31
1287	2257
1252	2435
1454	1728
1378	1918
1618	1260
3841	151
1360	2005
2644	413
3312	241
1288	2279
1349	2067
1877	886
1527	1461
1345	2071
4847	80
2330	503
1481	1588
739	8165
2389	471
7316	25
1678	1195
803	7091
1739	1079
2469	469
2835	361
1417	1783
1436	1812
16692	5
2061	767
1468	1715
2217	614
1770	982
1355	2076
2354	517
2142	656
1459	1627
2016	744
2264	601
3504	194
1506	1545
1886	890
1513	1590
1980	846
1694	1250
1764	1028
2592	447
1483	1626
1585	1386
1658	1232
2716	361
2079	720
1995	810
1660	1227
1575	1385
2188	615
1562	1434
1577	1401
2517	449
1568	1365
1926	832
2376	512
2433	494
1874	922
1811	981
1941	824
2774	352
2400	524
1916	887
2047	732
1879	878
2214	604
1895	878
3532	194
3348	217
2086	689
3272	216
2605	402
2296	572
3664	160
1912	830
7722	24
3500	200
2815	322
2834	368
3015	305
2154	700
2459	488
2514	478
2412	503
2334	561
3128	243
2598	415
3258	261
3523	204
1409	1851
3266	260
2627	411
3083	290
5163	79
3599	187
1650	1312
1652	1267
7502	33
3339	211
26080	1
4142	121
4662	87
1982	831
12396	5
4172	114
14753	4
12100	5
7566	23
8571	23
6711	43
9667	9
5783	54
5928	56
10061	11
11416	10
4228	140
5508	63
14122	3
14576	6
20004	4
100	5504709
101	40358659
102	506146
103	513669
104	650813
105	488581
106	520895
107	611816
108	457072
109	394731
110	532144
111	407113
112	383227
113	523064
114	373076
115	372247
116	503864
117	363309
118	367458
119	483657
120	361134
121	361384
122	469584
123	351631
124	350492
125	450891
126	344774
127	345828
128	437985
129	339638
130	339926
131	423911
132	332587
133	331853
134	412323
135	324054
136	323261
137	399476
138	316046
139	313271
140	385710
141	308250
142	309485
143	377743
144	304160
145	303517
146	367989
147	309385
148	522716
149	576615
150	510964
151	506543
152	558994
153	495533
154	492122
155	540476
156	478266
157	472744
158	520394
159	460613
160	457849
161	500175
162	444955
163	440200
164	484202
165	430787
166	427028
167	464449
168	415375
169	408798
170	446001
171	397185
172	394049
173	430143
174	386568
175	381257
176	413806
177	368668
178	361093
179	365362
180	174722
181	174686
182	207056
183	172222
184	169241
185	201355
186	166013
187	164646
188	196994
189	159200
190	160562
191	192887
192	171092
193	203045
194	182965
195	152537
196	150495
197	177063
198	151447
199	146821
200	173812
201	145288
202	143767
203	172974
204	141635
205	142222
206	164601
207	139500
208	139191
209	161506
210	136736
211	135014
212	157597
213	132244
214	132728
215	153239
216	129539
217	129943
218	150002
219	127033
220	127603
221	146320
222	124629
223	124067
224	142291
225	122259
227	138455
228	117453
229	116360
230	132263
231	112113
232	111566
233	126813
234	107600
235	107555
236	122625
237	103674
238	103052
239	117941
240	100472
241	100264
242	114419
243	96195
244	96127
245	108997
246	92608
247	92158
248	105589
251	102106
252	85917
253	85628
254	97805
255	83284
256	82432
257	94156
258	80041
259	79957
260	92651
261	78094
262	78093
263	89908
266	87394
663	10571
702	9368
745	7899
763	7496
781	7244
784	7147
812	7110
837	6110
870	5596
900	5121
901	5226
917	5174
918	5015
938	4993
944	4838
962	4657
967	4414
985	4166
986	4364
987	4178
989	4216
994	4071
1001	4098
1003	3937
1006	4055
1007	4098
1016	4082
1017	3861
1025	4055
1028	3849
1033	3867
1035	3786
1037	3918
1038	3722
1040	3866
1041	3662
1046	3788
1047	3493
1050	3633
1052	3625
1054	3514
1064	3618
1067	3628
1075	3382
1084	3373
1085	3472
1086	3367
1087	3316
1096	3299
1097	3370
1102	3226
1112	3258
1115	3318
1123	3071
1130	3157
1131	3037
1132	3136
1140	2958
1144	2953
1148	3007
1149	2900
1150	2852
1160	2984
1164	2784
1171	2838
1174	2745
1179	2712
1180	2667
1182	2744
1185	2767
1186	2740
1198	2653
1207	2610
1209	2643
1213	2537
1217	2617
1224	2544
1225	2498
1228	2440
1229	2609
1231	2508
1240	2450
1242	2469
1245	2347
1247	2458
1254	2423
1259	2310
1261	2299
1262	2439
1266	2307
1267	2279
1270	2393
1275	2262
1276	2285
1279	2279
1281	2292
1282	2338
1284	2258
1286	2324
1289	2306
1290	2267
1291	2216
1294	2221
1297	2166
1302	2061
1304	2265
1307	2229
1308	2132
1310	2125
1312	2120
1313	2208
1321	2114
1325	2128
1326	2116
1327	2115
1329	2071
1330	2046
1334	2162
1337	2121
1342	1986
1343	2085
1346	1969
1347	1987
1348	2009
1352	1941
1353	1951
1356	1942
1359	1968
1361	2019
1363	1989
1365	1901
1366	1964
1370	1955
1371	1926
1372	1905
1374	1948
1379	1954
1382	1896
1384	1885
1385	1955
1388	1932
1389	1815
1393	1875
1394	1933
1396	1829
1398	1764
1401	1871
1410	1832
1414	1787
1415	1873
1416	1797
1421	1860
1422	1832
1424	1871
1426	1721
1428	1752
1430	1766
1437	1727
1445	1730
1446	1684
1448	1674
1449	1703
1452	1627
1455	1727
1460	1744
1461	1642
1467	1664
1471	1643
1476	1647
1479	1628
1486	1579
1488	1598
1490	1593
1491	1566
1494	1594
1497	1562
1498	1586
1499	1638
1500	1654
1501	1599
1503	1538
1504	1526
1511	1523
1512	1533
1514	1540
1515	1480
1516	1457
1517	1512
1522	1444
1523	1468
1524	1497
1526	1496
1531	1550
1536	1446
1543	1419
1546	1402
1547	1475
1548	1441
1549	1471
1551	1421
1552	1449
1555	1475
1559	1467
1560	1475
1561	1428
1566	1372
1569	1405
1571	1430
1573	1416
1578	1438
1579	1380
1581	1387
1582	1416
1583	1393
1584	1424
1586	1368
1593	1443
1594	1279
1597	1382
1598	1355
1600	1356
1601	1436
1604	1389
1605	1254
1608	1344
1609	1328
1610	1359
1611	1317
1612	1377
1613	1386
1615	1274
1617	1318
1619	1283
1621	1285
1622	1317
1624	1301
1626	1310
1629	1264
1630	1232
1631	1379
1632	1293
1634	1349
1635	1281
1638	1242
1641	1246
1642	1212
1649	1221
1651	1204
1653	1233
1654	1272
1655	1314
1656	1277
1659	1158
1662	1253
1664	1224
1671	1207
1674	1232
1677	1215
1679	1141
1680	1190
1681	1186
1687	1173
1688	1133
1689	1142
1690	1219
1691	1157
1697	1129
1698	1129
1704	1136
1705	1106
1707	1200
1708	1185
1709	1163
1710	1098
1712	1184
1713	1145
1714	1149
1716	1150
1717	1193
1718	1126
1721	1106
1722	1078
1726	1138
1728	1127
1729	1095
1737	1057
1741	1156
1743	1064
1744	1121
1748	1069
1750	1138
1753	1065
1754	1161
1758	1137
1759	1114
1760	1059
1761	1062
1762	1016
1763	1045
1765	1075
1766	1013
1771	1010
1773	1044
1775	1081
1776	1014
1781	1100
1784	1038
1785	956
1787	1030
1789	1002
1792	1031
1793	1083
1800	991
1801	1029
1803	1040
1804	1038
1805	1070
1808	1017
1810	1012
1812	914
1813	980
1815	983
1816	995
1817	1025
1818	954
1821	953
1823	984
1829	990
1831	983
1832	950
1833	927
1837	942
1841	959
1843	899
1845	976
1847	938
1848	918
1852	928
1853	945
1854	950
1855	954
1856	964
1859	953
1860	961
1861	889
1863	928
1864	944
1867	930
1868	921
1870	921
1871	947
1872	876
1873	965
1876	889
1881	898
1884	925
1885	912
1891	901
1892	863
1893	895
1894	888
1897	927
1898	934
1900	866
1903	886
1907	839
1915	805
1921	830
1922	859
1927	865
1929	911
1933	854
1936	863
1937	864
1938	854
1942	863
1943	883
1945	817
1948	853
1954	790
1956	820
1957	839
1959	862
1960	827
1962	843
1963	816
1965	801
1966	837
1973	824
1977	789
1979	856
1984	808
1989	789
1990	841
1992	779
1993	783
1994	775
1998	794
1999	783
2004	822
2006	768
2008	760
2009	804
2011	802
2012	810
2013	757
2019	753
2020	805
2021	770
2024	763
2026	740
2028	745
2032	785
2033	784
2036	744
2037	724
2038	742
2040	750
2042	785
2045	795
2048	726
2049	700
2050	726
2056	722
2059	757
2060	759
2062	700
2064	768
2065	713
2066	750
2068	740
2074	717
2082	747
2087	742
2091	685
2092	747
2093	711
2096	682
2098	711
2105	699
2106	649
2108	677
2117	661
2118	678
2120	694
2122	684
2123	636
2127	687
2128	668
2129	697
2132	690
2135	712
2136	686
2139	686
2143	663
2148	681
2151	625
2153	701
2156	670
2161	703
2167	626
2168	652
2169	622
2170	619
2171	615
2172	677
2173	645
2175	629
2177	627
2179	626
2180	634
2185	650
2190	635
2191	608
2196	661
2198	589
2199	587
2202	591
2203	648
2205	623
2207	626
2208	613
2209	644
2213	608
2219	627
2220	589
2223	580
2227	632
2229	589
2231	625
2232	580
2235	578
2240	586
2245	613
2246	593
2247	620
2248	579
2249	636
2251	591
2252	601
2253	612
2254	599
2256	578
2258	568
2259	584
2262	562
2265	592
2267	570
2270	576
2271	588
2273	630
2274	542
2279	574
2282	540
2285	535
2286	584
2287	526
2288	590
2294	576
2297	605
2299	572
2303	584
2307	559
2308	554
2310	536
2312	543
2313	535
2319	541
2322	525
2323	522
2325	556
2332	523
2339	548
2342	513
2344	534
2348	528
2349	544
2353	540
2355	546
2356	521
2357	510
2359	545
2360	538
2362	506
2364	525
2368	554
2369	533
2371	520
2372	522
2373	515
2375	488
2378	482
2379	512
2385	506
2396	486
2404	541
2413	473
2418	493
2421	506
2422	533
2428	490
2429	480
2430	477
2435	469
2437	488
2439	468
2440	459
2443	494
2444	488
2445	504
2446	500
2450	441
2460	454
2461	511
2462	455
2463	445
2464	446
2466	474
2468	444
2470	462
2471	500
2473	454
2477	465
2478	477
2480	454
2484	444
2485	488
2486	467
2487	410
2488	486
2489	432
2491	466
2494	471
2501	472
2502	430
2507	454
2508	454
2512	471
2513	467
2515	447
2522	412
2524	471
2526	445
2527	434
2528	426
2536	420
2537	420
2538	481
2539	493
2542	436
2543	432
2544	426
2547	453
2548	446
2560	425
2564	429
2566	434
2574	410
2577	438
2578	425
2582	435
2586	442
2587	421
2589	434
2590	425
2596	433
2599	412
2602	432
2603	423
2606	426
2625	401
2628	422
2636	414
2645	393
2646	415
2654	379
2655	404
2659	378
2661	409
2664	334
2665	418
2668	401
2669	389
2670	392
2678	381
2682	371
2684	422
2686	379
2687	362
2688	365
2689	348
2690	386
2693	365
2698	399
2699	405
2701	392
2715	356
2723	362
2726	371
2727	367
2730	370
2732	389
2734	365
2737	374
2745	356
2746	354
2755	371
2757	357
2764	347
2770	357
2772	371
2777	334
2786	355
2789	351
2790	354
2798	355
2800	359
2804	366
2809	348
2811	351
2812	327
2828	334
2829	344
2841	301
2844	347
2859	320
2861	286
2863	318
2873	322
2876	323
2885	356
2887	350
2892	299
2904	311
2906	293
2912	302
2914	312
2919	312
2921	327
2925	297
2930	315
2936	303
2939	317
2940	303
2952	300
2954	282
2955	290
2958	320
2960	305
2966	321
2970	280
2971	326
2985	292
2986	292
2990	304
2991	274
2994	321
3001	301
3003	315
3012	295
3019	291
3028	256
3030	277
3037	288
3040	274
3049	291
3060	308
3063	254
3064	265
3067	274
3075	281
3081	261
3098	280
3101	244
3107	259
3117	262
3121	253
3126	244
3130	258
3133	255
3136	253
3142	264
3146	240
3148	240
3151	237
3153	250
3155	231
3156	281
3163	269
3169	276
3170	257
3172	232
3173	226
3179	249
3194	247
3195	253
3200	233
3215	254
3220	258
3222	264
3223	270
3229	245
3240	232
3241	235
3253	239
3260	258
3265	228
3292	241
3297	235
3301	239
3306	225
3320	248
3331	201
3334	234
3342	226
3359	213
3360	201
3362	199
3363	227
3367	215
3369	218
3376	212
3382	205
3384	197
3386	221
3390	206
3392	217
3401	190
3410	213
3413	203
3425	207
3433	199
3441	213
3452	192
3454	203
3458	207
3460	218
3470	170
3472	221
3474	195
3476	217
3483	173
3518	195
3542	211
3545	193
3549	207
3552	180
3560	177
3561	159
3565	193
3567	190
3578	184
3593	186
3594	208
3596	197
3626	181
3632	189
3634	178
3639	213
3645	194
3651	153
3655	177
3656	184
3661	185
3667	174
3668	158
3670	182
3677	163
3681	176
3684	171
3688	182
3689	170
3696	195
3710	166
3716	159
3719	174
3723	164
3724	180
3731	179
3733	182
3736	172
3741	160
3749	156
3752	138
3762	164
3766	190
3768	181
3773	178
3776	193
3777	150
3780	181
3787	170
3794	171
3799	174
3814	162
3823	165
3827	164
3839	180
3860	156
3870	153
3879	137
3889	169
3892	142
3895	147
3903	158
3908	155
3929	167
3945	153
3950	140
3951	159
3959	164
3963	154
3964	154
3966	167
3979	119
3983	149
3998	139
4005	138
4016	159
4019	136
4043	158
4049	133
4065	141
4080	134
4085	131
4114	116
4128	145
4131	117
4133	140
4155	113
4156	124
4164	133
4185	130
4200	136
4204	123
4213	131
4216	121
4222	135
4226	127
4233	119
4237	136
4241	107
4244	120
4256	122
4260	120
4266	99
4276	121
4285	122
4286	101
4296	125
4303	112
4315	121
4316	113
4317	119
4328	104
4339	107
4365	111
4371	100
4379	110
4384	137
4388	97
4408	123
4410	100
4416	101
4418	97
4419	127
4430	85
4431	108
4436	126
4442	95
4456	116
4474	118
4490	105
4493	100
4496	99
4498	102
4511	87
4512	103
4516	106
4531	79
4532	97
4540	108
4546	110
4567	105
4571	116
4575	129
4584	124
4591	105
4594	105
4595	109
4614	96
4615	111
4624	112
4638	87
4639	79
4648	100
4661	104
4682	91
4685	96
4696	107
4697	86
4720	84
4723	83
4725	102
4732	98
4733	95
4739	88
4740	87
4752	84
4755	74
4756	89
4758	92
4771	95
4778	91
4803	102
4807	79
4809	62
4866	82
4889	101
4890	77
4894	68
4900	87
4932	73
4934	89
4945	86
4957	69
4960	101
4974	65
4975	89
4978	74
4983	75
5008	83
5017	82
5023	75
5024	88
5029	79
5040	80
5046	84
5048	70
5058	73
5060	92
5085	84
5097	87
5108	55
5115	72
5127	55
5130	72
5140	72
5149	59
5162	73
5173	79
5183	73
5198	68
5200	81
5202	72
5226	60
5273	58
5278	68
5284	76
5292	63
5310	69
5341	70
5360	68
5361	69
5362	91
5398	59
5414	69
5418	56
5427	67
5440	89
5451	75
5456	68
5472	75
5505	59
5513	60
5526	54
5529	60
5537	54
5565	45
5579	48
5617	58
5638	56
5639	46
5661	69
5674	60
5676	70
5715	66
5753	58
5800	47
5809	44
5828	62
5836	70
5839	60
5859	53
5874	50
5899	70
5914	60
5926	52
5953	42
5967	48
6005	50
6050	50
6075	55
6088	42
6118	54
6132	39
6138	46
6143	52
6146	41
6170	42
6202	48
6245	46
6250	38
6268	49
6304	43
6307	51
6314	43
6361	52
6380	34
6382	44
6390	40
6393	44
6444	46
6489	44
6494	33
6513	41
6554	31
6561	48
6569	47
6570	47
6577	38
6585	43
6604	27
6609	53
6632	40
6639	31
6656	32
6665	36
6690	44
6705	40
6726	26
6823	40
6829	41
6866	39
6871	31
6879	30
6887	30
6906	41
6964	31
6989	24
7026	43
7032	33
